case_id,charge_seq,charge,occur_dt,ucr_code,ucr_cat,ucr_group,(No column name),case_status,csstatus,bias,vic_lst
1807686,2,CRIMINAL MISCHIEF 3 - RESULT CRIMIINAL ACT,18:00.0,141,PRP,VANDALISM,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""32"",""sex"":""M"",""type"":""I""}]"
1807767,1,THEFT 3 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT OF LICENS,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1807730,1,THEFT 1 - BICYCLE,50:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""26"",""sex"":""M"",""type"":""I""}]"
1807771,1,THEFT 2 - BICYCLE,00:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""60"",""sex"":""F"",""type"":""I""}]"
1807705,1,"PROPERTY, FOUND",02:00.0,999,UNA,UNASSIGNED,FOUND PROPERTY,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,"[{""age"":""  "",""sex"":""F"",""type"":""I""}]"
1807752,1,STRANGULATION - MIS APA,24:00.0,41,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1807752,2,INTERFERE W/ MAKING A REPORT,24:00.0,240,SOC,DISORDERLY CONDUCT,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807763,1,CRIMINAL MISCHIEF 2,50:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""22"",""sex"":""F"",""type"":""I""}]"
1807764,1,BURGLARY 1 - RESIDENCE,00:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""M"",""type"":""I""}]"
1807677,1,HIT & RUN - VEH DAMAGE,00:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807776,1,CRIMINAL TRESPASS 2,28:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807761,1,VIOLATION PARK RULES,08:00.0,269,SOC,ALL OTHER,ILLEGAL CAMPING,CLEARED BY ARREST,A ,NULL,[]
1807781,1,UUV,34:00.0,71,PRP,MV THEFT,,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""  "",""sex"":"" "",""type"":""G""}]"
1807780,1,SUICIDE,10:00.0,999,UNA,UNASSIGNED,CHECK WELFARE,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""85"",""sex"":""M"",""type"":""I""}]"
1807778,1,BURGLARY 1 - RESIDENCE,00:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""64"",""sex"":""M"",""type"":""I""}]"
1807789,1,DUII,20:00.0,210,SOC,DUII,DUII,CLEARED BY ARREST,A ,NULL,[]
1807789,2,RECKLESS DRIVING,20:00.0,393,ORS,TRAFFIC CRIME,DUII,CLEARED BY ARREST,A ,NULL,[]
1807611,1,USE OF MARIJUANA IN PUBLIC PLACE,38:00.0,180,SOC,DRUG LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807770,1,VIOLATION PARK RULES,28:00.0,269,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807782,1,HIT & RUN - UNATT VEH,01:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807785,1,THEFT 2 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""M"",""type"":""I""}]"
1807700,1,HARASSMENT (1AA) PHYSICAL CONT - SIMP ASLT,01:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""40"",""sex"":""F"",""type"":""I""}]"
1807779,1,DECEASED SUBJECT,47:00.0,999,UNA,UNASSIGNED,CARDIAC ARREST,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""56"",""sex"":""F"",""type"":""I""}]"
1807784,1,ASSAULT 4 - SIMPLE ASLT APA,56:00.0,43,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""47"",""sex"":""F"",""type"":""I""}]"
1807775,4,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",58:00.0,550,ORS,WARRANT,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807775,2,POSSESS METH PRIOR FEL CONV,58:00.0,180,SOC,DRUG LAW VIOLATION,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807775,1,FELON IN POSS OF RESTRICTED WEAPON,58:00.0,153,SOC,WEAPON LAW VIOLATION,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807775,3,POSS BURGLARS TOOLS,58:00.0,269,SOC,ALL OTHER,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807765,1,INFORMATION - NON-CRIME,08:00.0,999,UNA,UNASSIGNED,HARASSMENT,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,"[{""age"":""30"",""sex"":""F"",""type"":""I""}]"
1807755,1,POSSESS METHAMPHETAMINE,21:00.0,180,SOC,DRUG LAW VIOLATION,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807755,3,TAMPER W/ EVIDENCE - ALL OTHER,21:00.0,269,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807755,2,CRIMINAL TRESPASS 2,21:00.0,261,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807787,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",07:00.0,550,ORS,WARRANT,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807774,2,VIOLATION PARK RULES,14:00.0,269,SOC,ALL OTHER,,CLEARED BY ARREST,A ,NULL,[]
1807786,1,POSSESS METH 2 GRAMS OR MORE,32:00.0,180,SOC,DRUG LAW VIOLATION,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1807796,1,UUV,00:00.0,71,PRP,MV THEFT,UNAUTHORIZED US,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""47"",""sex"":""M"",""type"":""I""}]"
1807783,2,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",05:00.0,550,ORS,WARRANT,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807783,1,POSSESS METHAMPHETAMINE,05:00.0,180,SOC,DRUG LAW VIOLATION,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807790,1,ASSAULT 1,06:00.0,41,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""40"",""sex"":""M"",""type"":""I""}]"
1807777,1,STALKING - MISD,37:00.0,46,PER,ASSAULT,STALKING COMPLA,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""31"",""sex"":""F"",""type"":""I""}]"
1807654,1,POSSESS METHAMPHETAMINE,02:00.0,180,SOC,DRUG LAW VIOLATION,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807654,2,CRIMINAL TRESPASS 2,02:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807793,1,CRIMINAL TRESPASS 2,35:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807797,1,POSSESS METHAMPHETAMINE,09:00.0,180,SOC,DRUG LAW VIOLATION,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807652,1,POSSESS METHAMPHETAMINE,43:00.0,180,SOC,DRUG LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807800,1,DUII,46:00.0,210,SOC,DUII,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1807800,2,RECKLESS DRIVING,46:00.0,393,ORS,TRAFFIC CRIME,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1807794,1,DECEASED SUBJECT,14:00.0,999,UNA,UNASSIGNED,CHECK WELFARE,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,"[{""age"":""53"",""sex"":""M"",""type"":""I""}]"
1807792,1,HARASSMENT (1AA) PHYSICAL CONT - SIMP ASLT,56:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""27"",""sex"":""F"",""type"":""I""}]"
1807788,1,ROBBERY 3 - BUSINESS,27:00.0,32,PER,ROBBERY,SHOPLIFT,CLEARED BY ARREST,A ,NULL,[]
1807788,3,RUNAWAY FOR OTHER AGENCY,27:00.0,550,ORS,WARRANT,SHOPLIFT,CLEARED BY ARREST,A ,NULL,[]
1807788,2,MINOR POSSESS MARIJUANA,27:00.0,180,SOC,DRUG LAW VIOLATION,SHOPLIFT,CLEARED BY ARREST,A ,NULL,[]
1807791,1,DISCHARGE FIREARM UNLF,34:00.0,269,SOC,ALL OTHER,SHOTS FIRED,CLEARED BY ARREST,A ,NULL,[]
1807799,1,THEFT 3 - OTHER,27:00.0,69,PRP,LARCENY,SUSPICIOUS SUBJ,CLEARED BY ARREST,A ,NULL,"[{""age"":""29"",""sex"":""M"",""type"":""I""}]"
1807795,1,ASSAULT 4 - SIMPLE ASLT APA,19:00.0,43,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""26"",""sex"":""M"",""type"":""I""},{""age"":""30"",""sex"":""M"",""type"":""I""}]"
1807819,1,CRIMINAL MISCHIEF 3 - VANDALISM,00:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""25"",""sex"":""F"",""type"":""I""}]"
1807810,1,IDENTITY THEFT,00:00.0,11F,PRP,FRAUD,THEFT OF IDENTI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""74"",""sex"":""M"",""type"":""I""}]"
1807813,1,THEFT 2 - BICYCLE,30:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""35"",""sex"":""F"",""type"":""I""}]"
1807815,1,"PROPERTY, LOST",00:00.0,999,UNA,UNASSIGNED,LOST PROPERTY,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1807753,1,HARASSMENT - SIMPLE ASLT,00:00.0,43,PER,ASSAULT,ASSAULT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""18"",""sex"":""F"",""type"":""I""}]"
1807801,1,CONS UNLIC PREM/OPEN CON,37:00.0,224,SOC,LIQUOR LAW VIOLATION,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807798,1,COERCION - EXTORT/BLACKMAIL,27:00.0,230,PRP,EXTORTION,DISPUTE FAMILY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""60"",""sex"":""F"",""type"":""I""}]"
1807802,1,DUII,57:00.0,210,SOC,DUII,MOTOR VEH ACC U,CLEARED BY ARREST,A ,NULL,[]
1807802,2,RECKLESS DRIVING,57:00.0,393,ORS,TRAFFIC CRIME,MOTOR VEH ACC U,CLEARED BY ARREST,A ,NULL,[]
1807822,1,CRIMINAL MISCHIEF 3 - VANDALISM,00:00.0,140,PRP,VANDALISM,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""53"",""sex"":""M"",""type"":""I""}]"
1807804,1,RUNAWAY JUVENILE - OWN AGENCY,49:00.0,290,SOC,RUNAWAY,RUNAWAY JUVENIL,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,[]
1807817,1,HARASSMENT (1AA) PHYSICAL CONT - DIS COND,46:00.0,240,SOC,DISORDERLY CONDUCT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807741,1,HARASSMENT (1AA) PHYSICAL CONT - SIMP ASLT,51:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""23"",""sex"":""M"",""type"":""I""}]"
1807824,1,RECKLESS ENDANGERING,00:00.0,48,PER,ASSAULT,,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""52"",""sex"":""M"",""type"":""I""}]"
1807806,1,UUV,30:00.0,71,PRP,MV THEFT,UNAUTHORIZED US,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""22"",""sex"":""M"",""type"":""I""}]"
1807803,1,MENTAL HOLD BY POLICE OFFICER,13:00.0,513,ORS,CUSTODY,CHECK WELFARE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807812,1,THEFT 1 - BICYCLE,50:00.0,66,PRP,LARCENY,THEFT OF BICYCL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""56"",""sex"":""M"",""type"":""I""}]"
1807816,1,THEFT 3 - OTHER,00:00.0,69,PRP,LARCENY,FRAUD,CLEARED BY ARREST,A ,NULL,"[{""age"":""55"",""sex"":""M"",""type"":""I""}]"
1807816,2,IDENTITY THEFT,00:00.0,11F,PRP,FRAUD,FRAUD,CLEARED BY ARREST,A ,NULL,"[{""age"":""55"",""sex"":""M"",""type"":""I""}]"
1807818,1,THEFT 3 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT OF LICENS,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""21"",""sex"":""M"",""type"":""I""}]"
1807821,1,CRIMINAL MISCHIEF 2 - VANDALISM,01:00.0,140,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1807807,1,CRIMINAL TRESPASS 2,48:00.0,261,SOC,ALL OTHER,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807827,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",05:00.0,550,ORS,WARRANT,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1806972,1,FAIL TO REGISTER SEX OFFENDER,13:00.0,525,ORS,FAILURE REGISTER - SEX OFFENDER,PATROL CHECK,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807805,1,ASSAULT 4 - SIMPLE ASLT APA,40:00.0,43,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""26"",""sex"":""F"",""type"":""I""}]"
1807811,1,THEFT 1 - BICYCLE,40:00.0,66,PRP,LARCENY,THEFT OF BICYCL,CLEARED BY ARREST,A ,NULL,"[{""age"":""49"",""sex"":""M"",""type"":""I""}]"
1807830,1,FLR CARRY/PRESENT OP LICENSE,22:00.0,397,ORS,TRAFFIC CRIME,TRAFFIC STOP,CLEARED BY ARREST,A ,NULL,[]
1807820,1,ASSAULT 4 - MIS,43:00.0,43,PER,ASSAULT,PATROL CHECK,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""19"",""sex"":""M"",""type"":""I""}]"
1807826,1,ASSAULT 4 - SIMPLE ASLT APA,49:00.0,43,PER,ASSAULT,DISPUTE,CLEARED BY ARREST,A ,NULL,"[{""age"":""61"",""sex"":""F"",""type"":""I""}]"
1807831,1,MISSING PERSON,00:00.0,999,UNA,UNASSIGNED,MISSING PERSON,EXCEPTIONAL (EXC DISP NEEDED),E ,NULL,[]
1807833,1,CRIMINAL TRESPASS 2,48:00.0,261,SOC,ALL OTHER,DISPUTE,CLEARED BY ARREST,A ,NULL,[]
1807836,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",38:00.0,550,ORS,WARRANT,LOCATION WANTED,CLEARED BY ARREST,A ,NULL,[]
1807841,1,THEFT 3 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1807841,2,CRIMINAL MISCHIEF 2 - RESULT CRIMINAL ACT,00:00.0,141,PRP,VANDALISM,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""20"",""sex"":""F"",""type"":""I""}]"
1807834,1,BURGLARY 1 - RESIDENCE,00:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""61"",""sex"":""F"",""type"":""I""}]"
1807843,1,THEFT 3 - SHOPLIFT,19:00.0,63,PRP,LARCENY,THEFT,CLEARED BY ARREST,A ,NULL,[]
1807837,1,CRIMINAL MISCHIEF 2,58:00.0,140,PRP,VANDALISM,ASSAULT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807832,1,MENACING - INTIMIDATE/THRT APA,59:00.0,45,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""48"",""sex"":""F"",""type"":""I""}]"
1807842,1,THEFT 3 - FROM VEHICLE,40:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""23"",""sex"":""M"",""type"":""I""}]"
1807840,1,THEFT 3 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""27"",""sex"":""M"",""type"":""I""}]"
1807838,1,HIT & RUN - VEH DAMAGE,09:00.0,391,ORS,TRAFFIC CRIME,HIT AND RUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807825,1,HARASSMENT (1AA) PHYSICAL CONT - SIMP ASLT,39:00.0,43,PER,ASSAULT,ASSAULT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""12"",""sex"":""M"",""type"":""I""}]"
1807829,1,BURGLARY 1 - RESIDENCE,30:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""42"",""sex"":""F"",""type"":""I""}]"
1807828,1,MENTAL HOLD BY POLICE OFFICER,00:00.0,513,ORS,CUSTODY,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1807823,1,PROHIBITED CAMPING,44:00.0,269,SOC,ALL OTHER,PATROL CHECK,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807814,1,CRIMINAL TRESPASS 1,48:00.0,261,SOC,ALL OTHER,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807844,1,HARASSMENT - SIMPLE ASLT,09:00.0,43,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""62"",""sex"":""F"",""type"":""I""}]"
1806986,1,DUII,03:00.0,210,SOC,DUII,DUII,CLEARED BY ARREST,A ,NULL,[]
1806986,2,RECKLESS DRIVING,03:00.0,393,ORS,TRAFFIC CRIME,DUII,CLEARED BY ARREST,A ,NULL,[]
1807846,1,MENACING - THREAT,16:00.0,45,PER,ASSAULT,DISPUTE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""49"",""sex"":""M"",""type"":""I""}]"
1807847,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",06:00.0,550,ORS,WARRANT,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1807845,1,INTERFERE PUBLIC TRANSPORT,25:00.0,240,SOC,DISORDERLY CONDUCT,DISORDERLY SUBJ,CLEARED BY ARREST,A ,NULL,[]
1807811,3,POSSESS METHAMPHETAMINE,40:00.0,180,SOC,DRUG LAW VIOLATION,THEFT OF BICYCL,CLEARED BY ARREST,A ,NULL,[]
1807811,5,FAIL TO REGISTER SEX OFFENDER,40:00.0,525,ORS,FAILURE REGISTER - SEX OFFENDER,THEFT OF BICYCL,CLEARED BY ARREST,A ,NULL,[]
1807811,2,CRIMINAL MISCHIEF 2,40:00.0,140,PRP,VANDALISM,THEFT OF BICYCL,CLEARED BY ARREST,A ,NULL,"[{""age"":""49"",""sex"":""M"",""type"":""I""}]"
1807811,4,POSS BURGLARS TOOLS,40:00.0,269,SOC,ALL OTHER,THEFT OF BICYCL,CLEARED BY ARREST,A ,NULL,[]
1807848,1,DRUG EVALUATION REPORT,19:00.0,999,UNA,UNASSIGNED,REQUEST DRE,ARREST BY OTHER AGENCY,T ,NULL,[]
1807835,1,ROBBERY 2 - OTHER,25:00.0,39,PER,ROBBERY,ROBBERY,CLEARED BY ARREST,A ,NULL,"[{""age"":""19"",""sex"":""M"",""type"":""I""}]"
1807835,2,CRIMINAL MISCHIEF 2 - RESULT CRIMINAL ACT,25:00.0,141,PRP,VANDALISM,ROBBERY,CLEARED BY ARREST,A ,NULL,"[{""age"":""19"",""sex"":""M"",""type"":""I""}]"
1807295,3,RECKLESS DRIVING,02:00.0,393,ORS,TRAFFIC CRIME,DUII,CLEARED BY ARREST,A ,NULL,[]
1807295,1,DUII,02:00.0,210,SOC,DUII,DUII,CLEARED BY ARREST,A ,NULL,[]
1807295,2,RECKLESS ENDANGERING - DIS CONDUCT,02:00.0,240,SOC,DISORDERLY CONDUCT,DUII,CLEARED BY ARREST,A ,NULL,[]
1807849,2,VIOLATION PARK RULES,28:00.0,269,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807849,1,CRIMINAL TRESPASS 2,28:00.0,261,SOC,ALL OTHER,PATROL CHECK,CLEARED BY ARREST,A ,NULL,[]
1807853,1,THEFT 1 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""59"",""sex"":""M"",""type"":""I""}]"
1807854,1,THEFT 2 - FROM VEHICLE,01:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""30"",""sex"":""F"",""type"":""I""}]"
1807850,1,CRIMINAL TRESPASS 2,42:00.0,261,SOC,ALL OTHER,CRIMINAL TRESPA,CLEARED BY ARREST,A ,NULL,[]
1807852,1,THEFT 2 - FROM VEHICLE,00:00.0,64,PRP,LARCENY,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""69"",""sex"":""M"",""type"":""I""}]"
1807852,2,CRIMINAL MISCHIEF 3 - RESULT CRIMINAL ACT,00:00.0,141,PRP,VANDALISM,THEFT FROM VEHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""69"",""sex"":""M"",""type"":""I""}]"
1807670,1,CRIMINAL MISTREATMENT 1,54:00.0,205,PER,FAMILY OFFENSE,CHILD ABUSE,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""14"",""sex"":""F"",""type"":""I""}]"
1807869,1,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",48:00.0,550,ORS,WARRANT,LOCATION WANTED,CLEARED BY ARREST,A ,NULL,[]
1807872,1,OPER W/O DRIVE PRIVILEGE,12:00.0,999,UNA,UNASSIGNED,TRAFFIC STOP,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807870,1,THEFT 1 - FROM BUILDING,15:00.0,67,PRP,LARCENY,THEFT OF GUN,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""34"",""sex"":""M"",""type"":""I""}]"
1807867,2,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",47:00.0,550,ORS,WARRANT,CHECK WELFARE,CLEARED BY ARREST,A ,NULL,[]
1807867,1,POSSESS HEROIN PRIOR FEL CONV,47:00.0,180,SOC,DRUG LAW VIOLATION,CHECK WELFARE,CLEARED BY ARREST,A ,NULL,[]
1807873,1,ASSIST PUBLIC,58:00.0,999,UNA,UNASSIGNED,ASSIST PUBLIC-,"OTHER (NON-REPORTABLE, IBR 999)",X ,NULL,[]
1807871,1,"PROPERTY, FOUND",12:00.0,999,UNA,UNASSIGNED,FOUND PROPERTY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807864,1,THEFT 3 - OTHER,00:00.0,69,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""65"",""sex"":""F"",""type"":""I""}]"
1807865,1,THEFT 2 - SHOPLIFT,50:00.0,63,PRP,LARCENY,THEFT,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807866,1,MAIL THEFT - OTHER,00:00.0,69,PRP,LARCENY,THEFT OF MAIL,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""63"",""sex"":""M"",""type"":""I""}]"
1807859,1,CRIMINAL TRESPASS 2,20:00.0,261,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807851,1,PROHIBITED CAMPING,16:00.0,269,SOC,ALL OTHER,PATROL CHECK,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807857,1,BURGLARY 2 - BUSINESS,30:00.0,52,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807857,2,CRIMINAL MISCHIEF 1 - RESULT CRIMINAL ACT,30:00.0,141,PRP,VANDALISM,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807863,2,CRIMINAL MISCHIEF 3 - RESULT CRIMIINAL ACT,00:00.0,141,PRP,VANDALISM,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807863,1,THEFT 1 - OTHER,00:00.0,69,PRP,LARCENY,CRIMINAL MISCHI,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807860,1,FORGERY 1,00:00.0,100,PRP,FORGERY,FORGERY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807861,1,PROHIBITED CAMPING,27:00.0,269,SOC,ALL OTHER,PATROL CHECK,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,[]
1807868,1,CRIMINAL MISCHIEF 3,51:00.0,140,PRP,VANDALISM,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""67"",""sex"":""M"",""type"":""I""}]"
1807855,1,CRIMINAL TRESPASS 2,55:00.0,261,SOC,ALL OTHER,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807855,2,"WARRANT ARREST (FTA,FTC,FTP,PV,SC)",55:00.0,550,ORS,WARRANT,PERSON STOP,CLEARED BY ARREST,A ,NULL,[]
1807877,1,BURGLARY 1 - RESIDENCE,00:00.0,51,PRP,BURGLARY,BURGLARY,SUSPENDED/INACTIVE (NO MORE LEADS),N ,NULL,"[{""age"":""32"",""sex"":""F"",""type"":""I""}]"
